id,address,clear_address,lat,lon
93691,"РОСТОВСКАЯ ОБЛАСТЬ, САЛЬСКИЙ РАЙОН, САЛЬСК ГОРОД, ХАЛТУРИНА УЛИЦА, ДОМ 27",ростовская сальский сальск халтурина 27,46.49008775,41.5593579
93692,"РОСТОВСКАЯ ОБЛАСТЬ, АКСАЙСКИЙ РАЙОН, КРАСНЫЙ КОЛОС ПОСЕЛОК, СОВЕТСКАЯ УЛИЦА, 5",ростовская аксайский красный колос советская 5,47.4011847,39.9484001
93693,"РОСТОВСКАЯ ОБЛАСТЬ, БЕЛОКАЛИТВИНСКИЙ РАЙОН, СИНЕГОРСКИЙ ПОСЕЛОК, ЮБИЛЕЙНЫЙ МИКРОРАЙОН, ДОМ 23",ростовская белокалитвинский синегорский юбилейный 23,,
93694,"РОСТОВСКАЯ ОБЛАСТЬ, САЛЬСКИЙ РАЙОН, ЕКАТЕРИНОВКА СЕЛО, 60 ЛЕТ СССР УЛИЦА, 23",ростовская сальский екатериновка 60 лет ссср 23,,
93695,"РОСТОВСКАЯ ОБЛАСТЬ, ЗИМОВНИКОВСКИЙ РАЙОН, ЗИМОВНИКИ ПОСЕЛОК, ЛЕРМОНТОВА УЛИЦА, ДОМ 10",ростовская зимовниковский зимовники лермонтова 10,47.1322987,42.47010360836226
93696,"РОСТОВСКАЯ ОБЛАСТЬ, НЕКЛИНОВСКИЙ РАЙОН, АНДРЕЕВО-МЕЛЕНТЬЕВО СЕЛО, ПОБЕДЫ УЛИЦА, 2А",ростовская неклиновский андреево-мелентьево победы 2а,47.30816355,38.80581508101408
93697,"РОСТОВСКАЯ ОБЛАСТЬ, БЕЛОКАЛИТВИНСКИЙ РАЙОН, ЯСНОГОРКА ПОСЕЛОК, СТРОИТЕЛЕЙ УЛИЦА, 1",ростовская белокалитвинский ясногорка строителей 1,48.0229911,40.7738392
93698,"РОСТОВСКАЯ ОБЛАСТЬ, РОСТОВ-НА-ДОНУ ГОРОД, ГРИЗОДУБОВОЙ УЛИЦА, 12""А""","ростовская ростов-на-дону гризодубовой 12""а""",47.20853165,39.65042447322358
93699,Ростовская область,ростовская ,61.0771764,41.9943256
93700,"РОСТОВСКАЯ ОБЛАСТЬ, САЛЬСКИЙ РАЙОН, ПРИРЕЧНЫЙ ПОСЕЛОК, ШКОЛЬНАЯ УЛИЦА, 18",ростовская сальский приречный школьная 18,46.4485228,41.3801494
93701,"Ростовская Область , ЗИМОВНИКОВСКИЙ , ЗИМОВНИКОВСКОЕ 2, КОЛЬЦЕВАЯ УЛ, Д. 26",ростовская  зимовниковский зимовниковское 2 кольцевая26,,
93702,"РОСТОВСКАЯ ОБЛАСТЬ, БЕЛОКАЛИТВИНСКИЙ РАЙОН, КРАСНОДОНЕЦКАЯ СТАНИЦА, ЕКАТЕРИНОВСКАЯ УЛИЦА, ДОМ 42",ростовская белокалитвинский краснодонецкая станица екатериновская 42,,
93703,"РОСТОВСКАЯ ОБЛАСТЬ, ШАХТЫ ГОРОД, ЧАПАЕВА УЛИЦА, 6",ростовская шахты чапаева 6,47.7449581,40.231850621094715
93704,"РОСТОВСКАЯ ОБЛАСТЬ, РОСТОВ-НА-ДОНУ ГОРОД, БОЛЬШАЯ САДОВАЯ УЛИЦА, 9",ростовская ростов-на-дону большая садовая 9,47.218668199999996,39.698686616894186
93705,"РОСТОВСКАЯ ОБЛАСТЬ, САЛЬСКИЙ РАЙОН, САЛЬСК ГОРОД, ШКОЛЬНАЯ ПЛОЩАДЬ УЛИЦА, ДОМ 7",ростовская сальский сальск школьная площадь 7,46.474905250000006,41.54146961668725
93706,"РОСТОВСКАЯ ОБЛАСТЬ, АКСАЙСКИЙ РАЙОН, ВЕРХНЕПОДПОЛЬНЫЙ ХУТОР, ШКОЛЬНАЯ УЛИЦА, 2",ростовская аксайский верхнеподпольный школьная 2,47.1887302,40.0683444
93707,"РОСТОВСКАЯ ОБЛАСТЬ, БЕЛОКАЛИТВИНСКИЙ РАЙОН, КОКСОВЫЙ ПОСЕЛОК, ЩАДЕНКО УЛИЦА, 13",ростовская белокалитвинский коксовый щаденко 13,48.1954059,40.6475682
93708,"РОСТОВСКАЯ ОБЛАСТЬ, РОСТОВ-НА-ДОНУ ГОРОД, ЧЕХОВА ПРОСПЕКТ, 45 А",ростовская ростов-на-дону чехова 45 а,47.2369364,39.7173505
93709,"РОСТОВСКАЯ ОБЛАСТЬ, НЕКЛИНОВСКИЙ РАЙОН, ЛАКЕДЕМОНОВКА СЕЛО, ЛЕНИНА УЛИЦА, 60",ростовская неклиновский лакедемоновка ленина 60,47.19588345,38.54190038625333
93710,"РОСТОВСКАЯ ОБЛАСТЬ, МОРОЗОВСКИЙ РАЙОН, ВИШНЕВКА ХУТОР, ВИШНЕВАЯ УЛИЦА, 49",ростовская морозовский вишневка вишневая 49,,
93711,"РОСТОВСКАЯ ОБЛАСТЬ, СЕМИКАРАКОРСКИЙ РАЙОН, СЕМИКАРАКОРСК ГОРОД, КАЛИНИНА УЛИЦА, 50, ------, ------",ростовская семикаракорский семикаракорск калинина 50 ------ ------,47.5157531,40.825455700000006
93712,"РОСТОВСКАЯ ОБЛАСТЬ, САЛЬСКИЙ РАЙОН, САЛЬСК ГОРОД, КУЗНЕЧНАЯ УЛИЦА, 102",ростовская сальский сальск кузнечная 102,46.47874515,41.53496935289426
93713,"РОСТОВСКАЯ ОБЛАСТЬ, БЕЛОКАЛИТВИНСКИЙ РАЙОН, БОГАТОВ ХУТОР, ШКОЛЬНАЯ УЛИЦА, 15",ростовская белокалитвинский богатов школьная 15,48.0966383,40.7955312
93715,"РОСТОВСКАЯ ОБЛАСТЬ, НЕКЛИНОВСКИЙ РАЙОН, САМБЕК СЕЛО, ЦЕНТРАЛЬНАЯ УЛИЦА, ДОМ 100",ростовская неклиновский самбек центральная 100,47.3417486,39.0242588
93716,"РОСТОВСКАЯ ОБЛАСТЬ, НЕКЛИНОВСКИЙ РАЙОН, ПЕТРУШИНО СЕЛО, ЭНГЕЛЬСА УЛИЦА, ДОМ 109 А",ростовская неклиновский петрушино энгельса 109 а,,
93717,"РОСТОВСКАЯ ОБЛАСТЬ, МОРОЗОВСКИЙ РАЙОН, АЛЕКСАНДРОВ ХУТОР, САДОВАЯ УЛИЦА, 14А",ростовская морозовский александров садовая 14а,47.9033968,41.7415931
93718,"РОСТОВСКАЯ ОБЛАСТЬ, САЛЬСКИЙ РАЙОН, ГИГАНТ ПОСЕЛОК, СВОБОДЫ УЛИЦА, ДОМ 4",ростовская сальский гигант свободы 4,46.5058525,41.3407092
93719,"РОСТОВСКАЯ ОБЛАСТЬ, СОВЕТСКИЙ РАЙОН, СОВЕТСКАЯ СТАНИЦА, Ю.ГОРЕВА УЛИЦА, ДОМ 11",ростовская советский советская станица ю.горева 11,,
93720,"РОСТОВСКАЯ ОБЛАСТЬ, БЕЛОКАЛИТВИНСКИЙ РАЙОН, ПОЦЕЛУЕВ ХУТОР, ШКОЛЬНЫЙ ПЕРЕУЛОК, 1",ростовская белокалитвинский поцелуев школьный 1,48.241642,40.7079874
93721,Ростовская область,ростовская ,61.0771764,41.9943256
93722,"РОСТОВСКАЯ ОБЛАСТЬ, САЛЬСКИЙ РАЙОН, САЛЬСК ГОРОД, МОЖАЙСКОГО УЛИЦА, 16",ростовская сальский сальск можайского 16,46.47566125,41.5194157845208
93723,"РОСТОВСКАЯ ОБЛАСТЬ, КОНСТАНТИНОВСКИЙ РАЙОН, ГАПКИН ХУТОР, ЦЕНТРАЛЬНАЯ УЛИЦА, ДОМ 40, КОРПУС 1",ростовская константиновский гапкин центральная 40 корпус 1,,
93724,"РОСТОВСКАЯ ОБЛАСТЬ, РОСТОВ-НА-ДОНУ ГОРОД, ОРБИТАЛЬНАЯ УЛИЦА, 78, 1",ростовская ростов-на-дону орбитальная 78 1,47.301123,39.7201169
93725,"РОСТОВСКАЯ ОБЛАСТЬ, МЯСНИКОВСКИЙ РАЙОН, ЧАЛТЫРЬ СЕЛО, ЛЕНИНА УЛИЦА, 47",ростовская мясниковский чалтырь ленина 47,47.28147975,39.500967470437956
93726,"РОСТОВСКАЯ ОБЛАСТЬ, БЕЛОКАЛИТВИНСКИЙ РАЙОН, КОКСОВЫЙ ПОСЕЛОК, ТУРГЕНЕВА УЛИЦА, 7",ростовская белокалитвинский коксовый тургенева 7,48.2027396,40.6967186
93727,"РОСТОВСКАЯ ОБЛАСТЬ, УСТЬ-ДОНЕЦКИЙ РАЙОН, УСТЬ-ДОНЕЦКИЙ РАБОЧИЙ ПОСЕЛОК, ЛЕНИНА УЛИЦА, 19",ростовская усть-донецкий усть-донецкий ленина 19,47.64152025,40.86051066522173
93728,"РОСТОВСКАЯ ОБЛАСТЬ, БЕЛОКАЛИТВИНСКИЙ РАЙОН, ГОРНЯЦКИЙ ПОСЕЛОК, КОМСОМОЛЬСКИЙ ПЕРЕУЛОК, 10",ростовская белокалитвинский горняцкий комсомольский 10,48.2922119,40.96084960960698
93729,"РОСТОВСКАЯ ОБЛАСТЬ, ШАХТЫ ГОРОД, ТЕКСТИЛЬНАЯ УЛИЦА, 12, А",ростовская шахты текстильная 12 а,47.7238502,40.2479911
93730,"РОСТОВСКАЯ ОБЛ., Батайск Г., АВИАГОРОДОК МКР., ЗД. 10А",ростовская обл. батайскавиаок мкр. зд. 10а,,
93731,"РОСТОВСКАЯ ОБЛАСТЬ, РОСТОВ-НА-ДОНУ ГОРОД, МАРШАЛА ЖУКОВА ПРОСПЕКТ, ВЛАДЕНИЕ 34А",ростовская ростов-на-дону маршала жукова владение 34а,,
93732,"РОСТОВСКАЯ ОБЛАСТЬ, САЛЬСКИЙ РАЙОН, КРУЧЕНАЯ БАЛКА СЕЛО, ПОБЕДЫ УЛИЦА, ДОМ 30-А",ростовская сальский крученая балка победы 30-а,,
93733,"РОСТОВСКАЯ ОБЛАСТЬ, БЕЛОКАЛИТВИНСКИЙ РАЙОН, МАРЬЕВКА ХУТОР, ЦЕНТРАЛЬНАЯ УЛИЦА, 1",ростовская белокалитвинский марьевка центральная 1,,
93734,"РОСТОВСКАЯ ОБЛАСТЬ, РОСТОВ-НА-ДОНУ ГОРОД, 40-ЛЕТИЯ ПОБЕДЫ ПРОСПЕКТ, 45""В""","ростовская ростов-на-дону 40-летия победы 45""в""",47.2375586,39.80944665633737
93735,"РОСТОВСКАЯ ОБЛАСТЬ, РОСТОВ-НА-ДОНУ ГОРОД, ВЯТСКАЯ УЛИЦА, 37/1",ростовская ростов-на-дону вятская 37/1,47.28610955,39.75011114176528
93736,"РОСТОВСКАЯ ОБЛАСТЬ, БАТАЙСК ГОРОД, К.ЦЕТКИН УЛИЦА, 148",ростовская батайск к.цеткин 148,47.11674675,39.742889025873495
93737,"РОСТОВСКАЯ ОБЛ., Батайск Г., АВИАГОРОДОК МКР., ЗД. 29А, ПРОЧИЕ 29А",ростовская обл. батайскавиаок мкр. зд. 29а прочие 29а,,
93738,"РОСТОВСКАЯ ОБЛАСТЬ, САЛЬСКИЙ РАЙОН, САЛЬСК ГОРОД, ПРЯМАЯ УЛИЦА, 112",ростовская сальский сальск прямая 112,46.46735365,41.50943339311414
93739,"РОСТОВСКАЯ ОБЛАСТЬ, БЕЛОКАЛИТВИНСКИЙ РАЙОН, ИЛЬИНКА ХУТОР, ШКОЛЬНАЯ УЛИЦА, 1",ростовская белокалитвинский ильинка школьная 1,,
93740,"РОСТОВСКАЯ ОБЛАСТЬ, ЗИМОВНИКОВСКИЙ РАЙОН, ЗИМОВНИКИ ПОСЕЛОК, БОГДАНОВСКИЙ ПЕРЕУЛОК, ДОМ 2 А",ростовская зимовниковский зимовники богдановский 2 а,47.1414753,42.4712146
93741,"РОСТОВСКАЯ ОБЛАСТЬ, УСТЬ-ДОНЕЦКИЙ РАЙОН, УСТЬ-ДОНЕЦКИЙ РАБОЧИЙ ПОСЕЛОК, ЛЕНИНА УЛИЦА, 20",ростовская усть-донецкий усть-донецкий ленина 20,47.6419832,40.863544390448595
93742,"РОСТОВСКАЯ ОБЛАСТЬ, БЕЛОКАЛИТВИНСКИЙ РАЙОН, ШОЛОХОВСКИЙ РАБОЧИЙ ПОСЕЛОК, КОМСОМОЛЬСКАЯ УЛИЦА, 15",ростовская белокалитвинский шолоховский комсомольская 15,48.28178595,41.042048590159155
93743,"РОСТОВСКАЯ ОБЛАСТЬ, НОВОЧЕРКАССК ГОРОД, КРАСНЫЙ СПУСК, 28",ростовская новочеркасск красный спуск 28,47.410403349999996,40.11363761773481
93744,"РОСТОВСКАЯ ОБЛАСТЬ, РОСТОВ-НА-ДОНУ ГОРОД, 40-ЛЕТИЯ ПОБЕДЫ ПРОСПЕКТ, 37 В",ростовская ростов-на-дону 40-летия победы 37 в,,
93745,"РОСТОВСКАЯ ОБЛАСТЬ, САЛЬСКИЙ РАЙОН, СЕЯТЕЛЬ СЕВЕРНЫЙ ПОСЕЛОК, СПОРТИВНАЯ УЛИЦА, ДОМ 34А",ростовская сальский сеятель северный спортивная 34а,46.51778655,41.18313092966732
93746,"РОСТОВСКАЯ ОБЛАСТЬ, АЗОВСКИЙ РАЙОН, КАГАЛЬНИК СЕЛО, ПРОЛЕТАРСКАЯ УЛИЦА, 74",ростовская азовский кагальник пролетарская 74,47.077279,39.3313873
93747,"РОСТОВСКАЯ ОБЛАСТЬ, ЕГОРЛЫКСКИЙ РАЙОН, ЕГОРЛЫКСКАЯ СТАНИЦА, СОВЕТСКАЯ УЛИЦА, ДОМ 126",ростовская егорлыкский егорлыкская станица советская 126,,
93748,"РОСТОВСКАЯ ОБЛАСТЬ, МЯСНИКОВСКИЙ РАЙОН, ЧАЛТЫРЬ СЕЛО, СОЦИАЛИСТИЧЕСКАЯ УЛИЦА, 26",ростовская мясниковский чалтырь социалистическая 26,47.2776176,39.513550699999996
93749,"РОСТОВСКАЯ ОБЛАСТЬ, БЕЛОКАЛИТВИНСКИЙ РАЙОН, ШОЛОХОВСКИЙ РАБОЧИЙ ПОСЕЛОК, ПУШКИНА УЛИЦА, 5",ростовская белокалитвинский шолоховский пушкина 5,48.2811179,41.044079518917
93750,"РОСТОВСКАЯ ОБЛАСТЬ, РОСТОВ-НА-ДОНУ ГОРОД, СТАЧКИ ПРОСПЕКТ, ДОМ 193, КОРПУС 3",ростовская ростов-на-дону стачки 193 корпус 3,,
93751,"РОСТОВСКАЯ ОБЛАСТЬ, САЛЬСКИЙ РАЙОН, НОВЫЙ ЕГОРЛЫК СЕЛО, НОВОСТРОЙКА УЛИЦА, ДОМ 13",ростовская сальский новый егорлык новостройка 13,46.3908574,41.8503795
93752,"РОСТОВСКАЯ ОБЛАСТЬ, РОСТОВ-НА-ДОНУ ГОРОД, СОВХОЗНАЯ УЛИЦА, 22, А",ростовская ростов-на-дону совхозная 22 а,47.2247853,39.5624497
93753,"РОСТОВСКАЯ ОБЛАСТЬ, КАМЕНСКИЙ РАЙОН, ГЛУБОКИЙ РАБОЧИЙ ПОСЕЛОК, СВЕРДЛОВА УЛИЦА, ДОМ 1",ростовская каменский глубокий свердлова 1,48.51210985,40.32930796505891
93754,"РОСТОВСКАЯ ОБЛАСТЬ, АЗОВСКИЙ РАЙОН, ТИМИРЯЗЕВСКИЙ ПОСЕЛОК, КОЛЬЦЕВАЯ УЛИЦА, 4А",ростовская азовский тимирязевский кольцевая 4а,47.05406,39.6099039
93755,"РОСТОВСКАЯ ОБЛАСТЬ, ЗИМОВНИКОВСКИЙ РАЙОН, ЗИМОВНИКИ ПОСЕЛОК, ДЗЕРЖИНСКОГО УЛИЦА, 185, В",ростовская зимовниковский зимовники дзержинского 185 в,,
93756,"РОСТОВСКАЯ ОБЛАСТЬ, МАТВЕЕВО-КУРГАНСКИЙ РАЙОН, МАТВЕЕВ КУРГАН ПОСЕЛОК, ВЕРХНЯЯ УЛИЦА, 25А",ростовская матвеево-курганский матвеев курган верхняя 25а,47.544332499999996,38.88200439221153
93777,"РОСТОВСКАЯ ОБЛАСТЬ, АЗОВСКИЙ РАЙОН, ОТРАДОВКА СЕЛО, КУРЫШКО УЛИЦА, 31",ростовская азовский отрадовка курышко 31,46.6628483,39.0893363
93757,"РОСТОВСКАЯ ОБЛАСТЬ, МЯСНИКОВСКИЙ РАЙОН, ЧАЛТЫРЬ СЕЛО, СОЦИАЛИСТИЧЕСКАЯ УЛИЦА, 8",ростовская мясниковский чалтырь социалистическая 8,47.2760011,39.51137955648129
